"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SRR1554534","SRR1554535","SRR1554568","SRR1554561","SRR1554567","SRR1554536","SRR1554541","SRR1554539","SRR1554538","SRR1554537"
"SNORD29",93.3952179040918,2.77953081296876,0.44360386276623,6.26579488202859,3.70928336302828e-10,1.79665507756204e-09,4.98287091758998,5.47192198653694,7.23837457384148,5.08951155104392,6.84571269534243,5.7340215492457,6.46034840310527,5.46678960571791,6.7439213091778,6.67618022708407
"SNORD56",76.5204938641151,2.57383739093015,0.478227073035446,5.38204032363384,7.36462612239918e-08,2.69565540905336e-07,4.87885525922931,5.47391999646787,6.70415274979521,4.96393420167558,6.62813696542609,5.25991908417085,6.03177758188277,5.49956085622085,6.57959054934158,6.47484243151036
"SNORD73A",139.616137746809,1.70685019409559,0.413816384148599,4.12465590894214,3.71289415417224e-05,9.39987825735336e-05,6.63678133492569,6.75380104966598,7.89682980056734,5.89782217035729,7.41985072644456,6.30229370275543,7.09309541960427,6.0029466475231,7.2597489336904,7.29096208546675
"SNORD76",84.3084083056102,2.40427129012676,0.466064639416102,5.15866488635331,2.48717016888005e-07,8.54536399578988e-07,5.1450489974857,5.64937729576407,6.86525298692453,4.92309016356376,6.78202436536549,5.65555937936376,6.40094892722162,5.62253372538529,6.72633148838689,6.46044834551686
"SNORD79",154.90253489769,1.68277697424386,0.364452149030592,4.61727823177854,3.88805825885376e-06,1.13528364004038e-05,6.09435793595373,6.67057172886804,7.71164355432307,6.01359875698687,7.73490293517214,6.86446020423835,7.53945451457581,6.76370068383304,7.26512431728468,7.64413705998688
"SNORD87",182.683947700872,1.67470713737404,0.374725695559416,4.46915479034317,7.85292876554444e-06,2.20112638948663e-05,6.44684083080103,7.25745613421808,8.20870624612595,6.33879889228693,7.94483175632472,6.90734794699498,7.57345048203725,6.47463793952734,7.59998427860896,7.77657630989028
"SNPH",19812.8919646598,-3.04006842633878,0.282237239354518,-10.7713228533962,4.70196270223712e-27,1.08503052745206e-25,15.0911299800966,14.7061917518133,11.9165308117939,15.3356697529456,12.4802611628421,14.3842199445831,12.7437650251298,14.7156412611413,11.8869034247981,12.2935132368804
"SNRNP25",5353.26529186367,-2.14688563977177,0.240089907196137,-8.94200703746331,3.82165250761994e-19,4.63424073884799e-18,13.1451710725821,12.7556764707624,10.6839619870883,12.9484108594381,10.8499095882597,13.188176249199,11.2617160571056,12.4766400954668,11.3997877362623,11.2481415659133
"SNRPN",673.15287792855,-2.00868256436423,0.498301934931769,-4.03105511649132,5.55270193319712e-05,0.000136835072663629,9.67850583381466,10.0432214452426,8.33500462040284,9.80306496400224,8.63226080373079,7.98744177218712,8.33792797355256,10.5297886958075,8.28279112171257,7.24935159381622
"SNTA1",14676.7492020615,-4.22132824642619,0.469086733872699,-8.99903566143437,2.27708945943858e-19,2.80974302732481e-18,14.0772197798682,13.9080744710229,10.4819922074983,13.9610894985805,10.8788294605007,15.6711599104696,10.9429983579668,13.0556798022771,10.9044248104515,11.0597597298096
"SNTB1",1188.50765785273,-2.45640318511224,0.505034031320167,-4.86383695508828,1.15131764053528e-06,3.64242317174462e-06,10.09709155196,10.4265020807865,8.70062386867735,9.54093526356038,9.06290373013335,11.9431502525432,8.37732442239687,10.0206088921609,8.96727957277604,8.27241095555854
"SNU13",16145.6544072959,-1.1920449438758,0.197664722464718,-6.03064081952495,1.63310793977291e-09,7.3165696484581e-09,14.4370535606247,14.5637488242995,12.9602986943752,14.4435952695342,13.3073187162405,13.9860900948116,13.6419699394313,14.3212624533328,13.3508382187884,13.4100122185444
"SNX10",9519.13358360833,-3.0669470877927,0.436816887407715,-7.02112756215416,2.20084799997486e-12,1.3693082868254e-11,13.3465826513653,14.3781287998945,10.9015810027219,13.6033805308576,10.9876027205245,12.3188766419785,11.8789803026751,14.4122263945062,10.7978503666245,11.1701707734399
"SNX17",8879.41463751525,-1.4757269066214,0.131346841127471,-11.2353437201373,2.7342763465819e-29,7.44271947086316e-28,13.6626435653512,13.5727918955588,12.0564262686056,13.6175526819565,12.486822580184,13.4512544063682,12.3338475990766,13.5018445300244,12.3171360326456,12.33940578178
"SNX22",2218.05086264558,-2.21961264299977,0.376606309357778,-5.89372134201589,3.77593727330887e-09,1.62256159484793e-08,11.4941625588276,11.5629371853267,9.65361416655997,10.9581401880384,9.88484793482754,12.5151544717609,9.49793937199867,10.9819604976909,9.48055547603117,10.2657115551926
"SNX3",17695.8768082792,-1.51049073496302,0.19522960343894,-7.73699637942177,1.01792956595556e-14,8.21838591082975e-14,14.2763952614079,14.6528196661621,12.8929376380807,14.3620177033853,13.1590836811167,14.7589342109185,13.4936536115025,14.7022226102144,13.4098663632853,13.3643349463667
"SNX33",1431.25916865055,-1.49864286270469,0.414874618081927,-3.61227898113725,0.000303517771516015,0.000668774790331659,10.820497349157,10.2963181084473,9.93355606135758,10.7398392164864,9.49859304320975,11.749496890178,8.73008389901241,10.2085714263251,10.110537442791,9.61014176141335
"SNX7",3308.30108633259,2.07945224044615,0.270634044524483,7.68363139271649,1.54641202237136e-14,1.21985083050426e-13,9.99081800502062,10.3683089806123,12.1390438476681,10.029565761811,12.3353968561857,11.1099582676801,12.3116506098561,10.5460738453624,12.0864947332722,12.2090611457051
"SNX8",1786.48168713154,-1.40282402919503,0.277363769746848,-5.057704654344,4.24332940302546e-07,1.41728485418398e-06,11.6702971518295,10.5958785525573,10.3219511875377,11.5742180016996,10.025702570819,11.0510710449774,9.90234100280157,10.8481178630761,10.0533285561266,9.92503337066439
"SOAT1",1855.91000184004,1.52835435871466,0.331213471070346,4.61440880944741,3.94215809728568e-06,1.14956066280901e-05,9.42882139663163,9.9872424937543,11.465597456159,9.57779720639165,11.0636636177731,10.6009298188123,10.6198646658052,10.1725222167376,11.6689661264622,11.3846461674673
"SOBP",27544.9690296161,1.23672032176023,0.275854727586293,4.48323047635048,7.35214469352781e-06,2.06825889932011e-05,14.2497103167756,13.6736389871491,14.665847771849,14.4120398328432,14.8249730110089,13.8253615253793,15.6690533399758,14.1461572337553,14.955006635424,15.3281993935355
"SOCS2",1671.80471636252,1.69908220175658,0.332368552321687,5.11204261019286,3.18693916034051e-07,1.0819777417221e-06,9.59859478873068,9.94784637333163,11.6081991040412,9.32623570481597,11.5989556315699,9.9432126748043,10.8791797124596,9.89029425558677,11.0446345893682,10.2053378363079
"SOCS4",4817.83378210968,1.15964358092926,0.259510648880216,4.46857801763858,7.87412935495421e-06,2.20572322938675e-05,11.0419125085605,11.6671348426928,12.678907062875,11.1697884206764,12.537677690883,12.1474341455046,12.5996102535655,11.7893287085361,12.6857245337897,12.5171353123729
"SOCS6",4641.2904928028,1.71369326794599,0.233549939787129,7.33758813857092,2.17477181306046e-13,1.50510953454466e-12,10.8203770249425,11.6382033050526,12.9263057419507,10.847616176613,12.5397914796515,11.1462235292781,12.6769665969815,11.4345201153825,12.5742850383038,12.5561380495103
"SOCS7",4083.94753341548,1.27960365631118,0.511500250406458,2.50166770259517,0.0123609884005964,0.0205741459426872,11.4212312249032,10.0746229201838,12.0612733193925,12.1268133711098,12.0185631278896,9.38665003517335,12.5975395605688,11.6288734394705,12.499667792728,12.535901542095
"SOD1",23988.4674014998,-1.90115409749967,0.142737803153818,-13.3192052525212,1.79002836115937e-40,1.04436333931641e-38,15.1083385700595,15.2147096985836,13.1506746994262,15.0215097334871,13.4595526590014,15.0312301511647,13.572117873527,14.9636904017653,13.6084906532831,13.4362997243172
"SOD2",9092.70378944461,-1.65163214141376,0.283086734075098,-5.83436785482012,5.39948806211709e-09,2.27656081070064e-08,13.6003224710358,13.3924129129374,11.6643238349871,13.7839856424451,12.232367348841,13.1765697697471,12.7395413571312,14.0005236650146,12.3038131685529,11.9073527250336
"SOD3",1228.78290690886,-6.85122690440469,0.582895349923899,-11.7537854870504,6.75246573911462e-32,2.25485686376784e-30,10.973685088278,10.6344801839848,5.69748884092223,9.652500909822,4.81203940405425,11.6659422213877,5.2683292976634,8.94327954913163,5.55728743047559,4.19760530349942
"SOGA1",16921.7875886906,2.44725052458832,0.301149312775821,8.12636928183888,4.42340047188929e-16,4.03481974606964e-15,12.6366253333993,11.8207965278322,14.4193982368916,13.0340962390181,14.0997241760978,12.2163594354351,14.8513453278068,12.672902863889,14.9428054008064,14.6222485472479
"SOGA3",16825.63997581,2.18952479305773,0.511339851180416,4.28193653986339,1.85273825698986e-05,4.91088396902455e-05,12.7709724617266,11.4125414424224,14.4466756104219,13.4911070641994,14.0748156272602,10.8270995599671,14.8079278862258,13.1789339476826,14.6990014087771,14.6720224143506
"SOHLH1",2069.35444108837,-9.56317050450154,0.495444757968939,-19.3021933337341,5.14771350246355e-83,2.04073842209203e-80,11.4761279702435,11.4380927192431,3.39131149903536,11.7054613840047,3.72051756397176,11.04626270615,4.83289476028846,11.2234447121892,3.63609913126158,3.79335760678814
"SORBS3",8189.10007074329,-1.65824719985617,0.404732808115187,-4.09714054953567,4.18284957864709e-05,0.000104951375098122,13.6629145180315,13.01158107026,12.5062881446967,13.3172462082435,11.9618875745295,14.2354093863905,11.290003327531,12.2735728979727,12.0148552214294,12.204625061953
"SORCS2",5981.51427391099,-1.21411187567697,0.337609178030601,-3.59620518245189,0.000322893148776117,0.00070852270411972,13.1628261690173,12.697736512296,10.9204541290452,12.9617411253654,11.8683703053997,13.324098922367,12.3189889055934,12.1906351471988,12.0523609666764,11.9427150720941
"SORL1",33439.6105646887,-1.64902748532757,0.299461396871044,-5.50664460447196,3.6573755699248e-08,1.38773155984277e-07,15.4374051058237,15.1869206367609,13.8361928305533,15.7385423502187,13.7574660521451,14.8078312181128,13.9294227603956,16.0086213630512,14.2490020407069,14.5473461072325
"SORT1",36467.2763616817,-1.78561830497028,0.265584499852906,-6.72335285364638,1.77589818934111e-11,9.98442251105562e-11,15.533466024123,15.7087004087565,13.9842954516994,15.7693396607439,14.1283618914135,14.7658549945397,14.1250730749012,16.1265042581416,14.1218397649711,14.2909698465166
"SOS1",13474.7127241577,1.56597159334815,0.184611044745301,8.48254553517451,2.20319836862897e-17,2.28003011896737e-16,12.5515575691079,12.8072559557178,14.2338973086797,12.6778236123654,14.0345672012416,12.9006584402116,14.2913376047396,13.2218964700205,14.2980906140983,14.0230084717908
"SOS1-IT1",311.972260353739,1.37801014641664,0.301792481322559,4.56608508064126,4.96917149308891e-06,1.43256312613551e-05,6.96296243315795,7.73844170410865,8.55919517406621,7.58150191019985,8.21499696907465,7.91403162472768,8.76513027729926,7.74762047901318,8.89294988241785,8.60726801167907
"SOWAHA",6382.50022730735,-4.96531542778421,0.472275528705675,-10.5135987913501,7.47841545398102e-26,1.5904234021183e-24,13.0786554543961,13.1041877443937,8.08779107731523,13.300211803621,9.56633470348989,13.4418429508068,9.76520127338296,13.2022164575679,8.95201214554521,7.39971858521837
"SOWAHB",1596.38977215408,-2.64811870482644,0.637908306448454,-4.15125289647004,3.30660142631496e-05,8.4445597377363e-05,11.3877285067284,10.8465095137811,8.61806526289311,11.647703562834,8.53839779732155,7.63977860524221,9.11233167196898,11.6310697702509,8.21522252019624,9.70427536719015
"SOWAHC",2758.73290136225,2.73246523135921,0.421048479575718,6.4896689191531,8.60252069051929e-11,4.47672744517397e-10,9.28889936944582,9.78259172843268,11.3265281937095,8.80503563618007,11.7630137329643,10.5317451026001,12.7524972329862,9.47866232824388,11.8394073320039,11.8498681448376
"SOX1",3016.26000559061,2.29136446681201,0.376022036399151,6.09369729698422,1.10332202791703e-09,5.04987030006666e-09,10.4181374665808,9.64200722955979,12.5766506629932,10.2787861437268,12.2357067302975,10.4344873605987,10.7311258126065,9.9541092931341,12.4003046078269,11.8481913106704
"SOX10",5670.49181512185,-3.61793385265893,0.326323051419514,-11.0869699119349,1.45120415694528e-28,3.76460863599513e-27,13.3300563004237,13.5168168303856,10.3951369726995,12.9120453038327,10.5058969370365,12.9537848015463,9.58118069842324,12.4898725527651,9.91255879970731,9.42691879797259
"SOX11",105896.448785492,8.54369340229221,0.233052733753181,36.6599149673162,3.18074886967912e-294,2.45887791370544e-290,9.94607910240478,9.63113966204525,17.4142627519606,10.0588695725401,17.1404985696286,10.4078355562193,16.7490282534306,9.71021829922418,17.2581801544552,17.1750642846611
"SOX12",14969.352347531,2.43568606472448,0.199337366952266,12.2189136034276,2.46354830737203e-34,1.00764339630367e-32,12.6975173381859,12.1767455169745,14.572737245877,12.5916634273731,14.2914900916457,12.3324635683772,14.5107255580683,11.9774100673873,14.3020574107953,14.541369222993
"SOX13",1739.21536642344,-2.66593690975578,0.318937178947768,-8.35881510757445,6.33513063414239e-17,6.34785837553309e-16,11.6287254962715,11.1389323974262,9.08068221720582,10.9949552179729,9.1991173427707,11.9031491510726,9.30985562001307,10.5182839500166,9.2599579876359,8.66729044154361
"SOX18",914.92495507263,-2.43629665889752,0.49064998877431,-4.96544729366777,6.85429068763713e-07,2.22728432790159e-06,10.5959815439734,9.30768964370737,8.40718298814165,9.29828011687994,8.00038964359145,11.3725649199342,8.25863025557446,9.70616849278156,8.10055546354046,8.87006082261507
"SOX2-OT",9831.1056427538,-2.08827179843002,0.372413561653224,-5.60739998070889,2.05388632422844e-08,8.03927505288503e-08,13.5705753962637,14.467841767193,11.5384592909883,13.0724985197515,12.3255525960739,13.6732556663009,11.6055464297879,13.7687144081558,12.6610683961609,11.4939944594807
"SOX3",792.787117739251,3.23960324653109,0.806121719485904,4.01875196787541,5.8507220313084e-05,0.000143515807275994,7.38798515790522,7.17095842898703,11.0613622962109,6.06129676123341,9.85470748984764,8.61057486786341,5.9793899442301,6.34382018571215,10.2402292193267,9.81119921092369
"SOX4",101166.643600024,6.57232941961907,0.426518925688262,15.409232800194,1.41886308242335e-53,1.57820446887391e-51,11.1704548477905,10.9899095363654,17.9651408906821,11.425093780528,17.2034559884053,12.4651107353706,16.2454198765226,11.3291474815107,17.0005427297879,16.8531819207494
"SOX5",13305.6151733661,3.98536432272888,0.399796427938369,9.96848406895533,2.0940040617804e-23,3.6295287891465e-22,10.8549710473593,10.0325385704806,14.9225668918049,11.0483180455842,13.0771833761044,11.0166795875377,14.4216048921232,11.3900244139415,13.9251383062964,14.5639362492121
"SOX8",6880.70400144675,-2.00792223368833,0.306217348146702,-6.5571798784123,5.48348558156691e-11,2.91842239506389e-10,13.1682539299184,13.4738466732858,11.8954273545768,13.197850534272,11.5966091147655,13.6224310476681,10.6661372732785,12.7132145709551,11.5217305441651,11.8432574848903
"SP100",702.786540225699,-2.07662696648391,0.525393364004075,-3.95251845333129,7.73329633478746e-05,0.000186382688436709,9.28436784951738,9.38418720257058,8.11093366633444,8.68070431469749,8.55701487504772,11.1350566840449,8.52161169390336,9.38276157913243,8.17047075621061,7.67547500497345
"SP3",10138.3415854194,1.35772479941514,0.210978237992292,6.43537841786671,1.23166085775003e-10,6.29302991463091e-10,12.2576635974868,12.5527154044262,13.9447850196259,12.2510511998026,13.7210582717361,12.9768485178378,13.4730122443606,12.7005619543382,13.7167355339052,13.7442858689048
"SP4",5410.04263906936,2.49600540238164,0.218000860339255,11.4495208803182,2.36448769891238e-30,7.01032686227411e-29,10.4580756243795,10.9618708530752,12.7311212877642,10.5255820624782,12.99846253947,11.0885763828059,12.9337523289053,11.1794948030541,13.1554332019448,13.0424393513222
"SP8",1771.22755367023,3.1820448678298,0.500184074818584,6.3617476605666,1.99470956453303e-10,9.9613063879991e-10,8.76527044327107,8.47813853026858,10.9087315838701,8.88541646647622,12.5222158785779,8.5398933099543,10.0668190797642,8.88760811495085,11.4115629771004,10.130588265374
"SPA17",658.392060650978,-1.28022227682846,0.214296826127079,-5.97406083872319,2.31419434347867e-09,1.02023834458294e-08,9.89795682456994,9.79177534939056,8.55768169006288,9.57561140144459,8.69455463974377,9.44705050199015,8.99377278563443,9.88280287415811,8.40300585267425,8.8758920404903
"SPAAR",129.649658516057,-2.06660271687209,0.378300532762253,-5.4628596523042,4.68525016088487e-08,1.7552375269552e-07,7.836504399773,7.02445455326016,5.8023773187918,6.87167140080122,5.93104076062725,7.55924807435444,6.18592965010142,7.04139123353675,6.18923673908929,6.21422360000649
"SPAG17",112.34040775827,2.10834629166449,0.547827138286541,3.84856124188889,0.0001188135954782,0.000278329848437644,5.05022113988143,6.07863668415159,7.33205288425352,5.51834189457855,7.11463690429858,6.43143817807078,7.43469544620954,5.8110327397944,6.60067258095517,6.6888028364452
